Num,Name,City,City2,City3,City4,Bunnum,Roadadd,X,Y
6271,독무재,대구광역시,수성구,만촌동,,188-1,화랑로42길,128.6487295,35.87762526
6272,하효자정려각,대구광역시,수성구,만촌동,,389-9,,128.6468718,35.87682043
6273,나야대령기념비,대구광역시,수성구,범어동,,산159-1,,128.6337506,35.85406569
6274,고산유적,대구광역시,수성구,성동,,174-2,,128.7195246,35.85202189
6275,두산동고분군,대구광역시,수성구,두산동,,612-1,,128.622779,35.828429
6276,파동고분군,대구광역시,수성구,파동,,산1-1,,128.6157274,35.82254109
6277,오천서원,대구광역시,수성구,파동,,433,파동로2안길,128.6302173,35.80607076
6278,명정각,대구광역시,수성구,만촌동,,715-1,달구벌대로525길,128.6515006,35.85839899
6279,모명재,대구광역시,수성구,만촌동,,720-5,달구벌대로525길,128.6522273,35.85839707
6280,성주배씨지려비,대구광역시,수성구,범물동,,1235-1,,128.6447669,35.81712565
6281,법이산봉수대,대구광역시,수성구,파동,,산9-1,,128.6200456,35.81858903
6282,대덕산성,대구광역시,남구,대명동,,산224,,128.573733,35.82177482
6283,법장사3층석탑,대구광역시,남구,봉덕동,,산155-1,고산3길,128.599825,35.823323
6284,대봉배수지,대구광역시,남구,이천동,,439,명덕로54길,128.5966582,35.85481958
6285,봉덕토성,대구광역시,남구,봉덕동,,산40,,128.6037244,35.82178209
6286,왕굴,대구광역시,남구,대명동,,산224,,128.573733,35.82177482
6287,달성삼가헌,대구광역시,달성군,하빈면,묘리,797,묘동4길,128.4132739,35.90709874
6288,남지장사청연암,대구광역시,달성군,가창면,우록리,872,남지장사길,128.6275648,35.73492251
6289,용봉동석불입상,대구광역시,달성군,유가읍,용리,산2-1,일연선사길,128.512941,35.68414614
6290,달성하목정,대구광역시,달성군,하빈면,하산리,1043-1,하목정길,128.3978353,35.88201136
6291,이철견신도비,대구광역시,달성군,옥포읍,강림리,2963,,128.4407377,35.77832291
6292,극락전,대구광역시,달성군,옥포읍,반송리,산54-7,,128.520297,35.74773167
6293,대견사지삼층석탑,대구광역시,달성군,유가읍,용리,산1,일연선사길,128.5267638,35.69170287
6294,석조여래좌상,대구광역시,달성군,유가읍,양리,144,유가사길,128.5077116,35.71272028
6295,예연서원,대구광역시,달성군,유가읍,가태리,539,구례길,128.4700268,35.65585848
6296,삼층석탑,대구광역시,달성군,옥포읍,반송리,882,,128.5201653,35.74783467
6297,십이정려각,대구광역시,달성군,현풍읍,대리,660,삼강1길,128.4271934,35.66724789
6298,이노정,대구광역시,달성군,구지면,내리,442,,128.4036122,35.64168574
6299,소계정,대구광역시,달성군,옥포읍,기세리,714,옥포로57길,128.4916965,35.77042201
6300,이양서원,대구광역시,달성군,현풍읍,대리,943-1,삼강5길,128.420344,35.66624087
6301,관수정,대구광역시,달성군,구지면,도동리,64,,128.3698759,35.70210749
6302,유가만세교,대구광역시,달성군,유가읍,음리,615,,128.4885346,35.701263
6303,소재사대웅전,대구광역시,달성군,유가읍,용리,산12,,128.5106561,35.69149334
6304,목조지장보살좌상,대구광역시,달성군,유가읍,용리,산12,,128.5106561,35.69149334
6305,대견사지,대구광역시,달성군,유가읍,용리,산1,일연선사길,128.5267638,35.69170287
6306,낙동서원,대구광역시,달서구,상인동,,880,송현로7길,128.5455117,35.81972858
6307,병암서원,대구광역시,달서구,용산동,,521,새방로,128.5208025,35.86110329
6308,용강서원,대구광역시,달서구,이곡동,,1343-1,선원로33길,128.5144262,35.86144292
6309,이락서당,대구광역시,달서구,파호동,,Jan-46,달구벌대로,128.4730459,35.85406376
6310,달암재,대구광역시,달서구,월암동,,681,조암로20길,128.5184844,35.82396887
6311,첨모재,대구광역시,달서구,상인동,,1215,,128.5500548,35.80887559
6312,원사재,대구광역시,달서구,도원동,,1464,상화로58길,128.5481321,35.80626256
6313,단양우씨종가,대구광역시,달서구,상인동,,877-3,송현로7길,128.546534,35.81985438
6314,보화원,대구광역시,달서구,월성동,,1568,조암남로20길,128.5202029,35.82210733
6315,고월의비,대구광역시,달서구,두류동,,585-12,,128.5591842,35.85037784
6316,목우백기만시비,대구광역시,달서구,두류동,,산156,,128.5594894,35.85046738
6317,빙허현진건문학비,대구광역시,달서구,두류동,,산140-5,,128.5588447,35.85035298
6318,상화이상화동상,대구광역시,달서구,두류동,,산309-2,,128.5582057,35.84986094
6319,박태준박사흉상,대구광역시,달서구,도원동,,886-1,,128.5486127,35.79958869
6320,단양우공휘존유적비,대구광역시,달서구,상인동,,1530,상인로,128.5452141,35.81808445
6321,우배선창의유적비,대구광역시,달서구,상인동,,1530,상인로,128.5452141,35.81808445
6322,의마비,대구광역시,달서구,상인동,,1530,상인로,128.5452141,35.81808445
6323,김병욱송덕비,대구광역시,달서구,이곡동,,1189,선원남로,128.5005673,35.85783439
6324,메가우소장공덕비,대구광역시,달서구,두류동,,산302-4,,128.5634967,35.85137908
6325,독립운동기념탑,대구광역시,달서구,두류동,,산309-2,,128.5578013,35.84994673
6326,독립운동기념탑,대구광역시,달서구,상인동,,1,학산남로,128.5383286,35.82231877
6327,민족정기탑,대구광역시,달서구,상인동,,1530,상인로,128.5452141,35.81808445
6328,가선대부김악소불망비,대구광역시,달서구,이곡동,,1198,계대동문로,128.5052517,35.85511824
6329,허계이공덕불망비,대구광역시,달서구,이곡동,,1189,선원남로,128.5005673,35.85783439
6330,망정비,대구광역시,달서구,갈산동,,969,,128.5064665,35.84266889
6331,가스사고자위령탑,대구광역시,달서구,월성동,,산7,,128.5369973,35.82562047
6332,갓바위집단시설지구,대구광역시,동구,능성동,,613-11,,128.7280907,35.97073604
6333,고모령비,대구광역시,수성구,만촌동,,57,팔현길,128.6563169,35.87457002
6334,영남제일관문,대구광역시,수성구,만촌동,,산90,팔현길,128.6582911,35.87530388
6335,절골계곡,경상북도,청송군,주왕산면,주산지리,,,129.1840297,36.3703456
6336,국립대야산자연휴양림,경상북도,문경시,가은읍,완장리,산65-1,용추길,127.9635233,36.66623561
6337,상당산성자연휴양림,충청북도,청주시 청원구,내수읍,덕암리,산30-1,덕암2길,127.5434722,36.67902974
6338,수태골계곡,대구광역시,동구,도학동,,산125,,128.7122715,35.98923953
6339,안심습지,대구광역시,동구,대림동,,502-15,,128.7504611,35.86523422
6340,감자탕골목,대구광역시,동구,지저동,,760-4,,128.6375794,35.89308271
6341,팔공산순환도로단풍,대구광역시,동구,용수동,,934,,128.681029,35.99397197
6342,들안길먹거리타운,대구광역시,수성구,두산동,,967-1,,128.6167766,35.83326809
6343,용문폭포,대구광역시,달성군,화원읍,본리리,산154-6,,128.5279518,35.78181812
6344,용연사계곡,대구광역시,달성군,옥포읍,반송리,산54-1,용연사길,128.5113534,35.75128137
6345,굿밧골계곡,대구광역시,달성군,유가읍,양리,산29,,128.4953059,35.70074224
6346,부인사지,대구광역시,동구,신무동,,356-1,팔공산로,128.6727816,35.99485517
6347,부인사서탑,대구광역시,동구,신무동,,356-1,팔공산로,128.673371,35.9950765
6348,부인사석등,대구광역시,동구,신무동,,356-1,팔공산로,128.673371,35.9950765
6349,부인사부도,대구광역시,동구,신무동,,374-2,,128.6726708,35.99421246
6350,동화사염불암마애여래좌상및보살좌상,대구광역시,동구,도학동,,35,동화사1길,128.7038734,35.99309441
6351,신무동마애불좌상,대구광역시,동구,신무동,,593,팔공산로,128.6708303,35.99007733
6352,수릉향탄금계표석,대구광역시,동구,용수동,,05월 27일,,128.697087,35.98953717
6353,구천서당,대구광역시,북구,읍내동,,1090,,128.5526969,35.93620338
6354,이공제비및군수이후범선영세불망비,대구광역시,수성구,상동,,182-3,신천동로,128.606578,35.83577828
6355,청호서원,대구광역시,수성구,황금동,,산79-4,청호로,128.6411891,35.83948392
6356,낙빈서원,대구광역시,달성군,하빈면,묘리,794,,128.4125359,35.90782931
6357,송담서원,대구광역시,달성군,구지면,도동리,234-2,구지서로,128.3597878,35.69640456
6358,수봉정사,대구광역시,달성군,화원읍,본리리,401-1,인흥3길,128.5182912,35.79228392
6359,사효자비,대구광역시,달성군,유가읍,양리,산144,,128.4874304,35.70175703
6360,삼충각,대구광역시,달성군,하빈면,묘리,산27-13,,128.4273655,35.9042432
6361,추적신도비,대구광역시,달성군,화원읍,본리리,730,인흥2길,128.5155827,35.78954114
6362,충주석씨절부비,대구광역시,달성군,논공읍,금포리,09-Mar,,128.4192892,35.76897899
6363,충혼탑,대구광역시,달성군,현풍읍,성하리,464,,128.441646,35.69711132
6364,신당동석장승,대구광역시,달서구,신당동,,1000-2,달구벌대로,128.489724,35.85502691
6365,대구동성로축제,대구광역시,중구,동성로3가,,57,달구벌대로,128.5937153,35.86715644
6366,수성폭염축제,대구광역시,수성구,두산동,,508,,128.6184245,35.82905851
6367,상화문학제,대구광역시,수성구,두산동,,508,,128.6184245,35.82905851
6368,대덕제,대구광역시,남구,대명동,,1779,,128.5822975,35.84699384
6369,비슬산참꽃제,대구광역시,달성군,유가읍,용리,산1,일연선사길,128.5225904,35.69042387
6370,비슬산얼음축제,대구광역시,달성군,유가읍,용리,산1,일연선사길,128.5225904,35.69042387
6371,달비달맞이축제,대구광역시,달서구,도원동,,840-1,,128.5487595,35.80010753
6372,컬러풀대구다문화축제,대구광역시,중구,동인동2가,,42,국채보상로,128.6008775,35.86880434
6373,식장산봄꽃축제,대전광역시,동구,세천동,,360,,127.4848602,36.3296609
6374,갑천문화제,대전광역시,유성구,도룡동,,582,,127.3806904,36.37163746
6375,정월대보름제,대전광역시,중구,문화동,,1-39,계백로1716번길,127.4118253,36.32127697
6376,YESS눈꽃축제,대전광역시,유성구,봉명동,,539-1,온천로,127.3459799,36.35574961
6377,동춘당문화제,대전광역시,대덕구,송촌동,,463,동춘당로94번길,127.4419204,36.36470159
6378,신탄진봄꽃축제,대전광역시,대덕구,평촌동,,100,벚꽃길,127.4283508,36.43694692
6379,선불교국조전,충청북도,영동군,양산면,봉곡리,578-4,양산심천로,127.6825738,36.14050753
6380,다혜원허브월드,경상남도,밀양시,삼랑진읍,행곡리,234,행곡3길,128.9072529,35.43015521
6381,대굴령마을,강원특별자치도,강릉시,성산면,구산리,565,성연로,128.815382,37.72242852
6382,사의재,전라남도,강진군,강진읍,동성리,493-7,,126.7706587,34.64419896
6383,김제지평선축제,전라북도,김제시,부량면,신용리,225-2,,126.8533472,35.75307693
6384,박차정의사생가,부산광역시,동래구,칠산동,,319-1,명륜로98번길,129.0903783,35.20169691
6385,김정한생가,부산광역시,금정구,남산동,,662,팔송로,129.085718,35.27238952
6386,바다빛미술관,부산광역시,수영구,광안동,,281-6,,129.1162794,35.15044957
6387,부산국제아트타운,부산광역시,중구,신창동4가,,Apr-56,중구로,129.0281813,35.10047199
6388,부산국제모터쇼,부산광역시,해운대구,우동,,1500,APEC로,129.1363757,35.16907847
6389,기장이길봉수대,부산광역시,기장군,장안읍,효암리,산51-1,,129.2961829,35.3284767
6390,부산임시수도정부청사,부산광역시,서구,부민동2가,,1,임시수도기념로,129.0194609,35.10486476
6391,구포왜성,부산광역시,북구,덕천동,,산93,,129.0073779,35.21695302
6392,정공단,부산광역시,동구,좌천동,,473,정공단로,129.0535651,35.13530016
6393,임진동래의총,부산광역시,동래구,온천동,,산16,,129.0742348,35.22314919
6394,온정개건비,부산광역시,동래구,온천동,,135-26,금강로124번길,129.0812329,35.22011263
6395,정운공순의비,부산광역시,사하구,다대동,,산144,,128.9692618,35.03974433
6396,천성진성,부산광역시,강서구,천성동,,1613,,128.8183055,35.03107712
6397,가덕도척화비,부산광역시,강서구,성북동,,344,동선길,128.8310928,35.05227921
6398,가덕도동백군생지,부산광역시,강서구,대항동,,162-1,외양포로,128.8320323,35.00403634
6399,기장향교,부산광역시,기장군,기장읍,교리,62,차성로417번길,129.2158665,35.25743231
6400,기장척화비,부산광역시,기장군,기장읍,대변리,444-5,,129.2275485,35.22469611
6401,노포동고분군,부산광역시,금정구,노포동,,142-1,,129.0987149,35.28317738
6402,김해죽도왜성,부산광역시,강서구,죽림동,,787,,128.8991138,35.19522938
6403,동양척식주식회사부산지점,부산광역시,중구,대청동2가,,02월 24일,대청로,129.0311931,35.10265782
6404,기장죽성리해송,부산광역시,기장군,기장읍,죽성리,249,두호2길,129.2454456,35.24097525
6405,임시수도대통령관저,부산광역시,서구,부민동3가,,22,임시수도기념로,129.0171778,35.10320544
6406,정과정유적지,부산광역시,수영구,망미동,,산7-2,,129.1150935,35.18174182
6407,기장남산봉수대,부산광역시,기장군,기장읍,죽성리,52,,129.2341272,35.2357549
6408,마애지장보살좌상,부산광역시,수영구,민락동,,327-2,광남로257번길,129.1258965,35.16296749
6409,금정진관아터,부산광역시,금정구,금성동,,280,,129.0547287,35.25239876
6410,충혼탑,경상남도,창원시 진해구,풍호동,,18,천자로,128.7137707,35.13471102
6411,대흥사매표소,전라남도,해남군,삼산면,구림리,140-17,,126.6172394,34.49473427
6412,머루와인동굴,전라북도,무주군,적상면,북창리,928-2,산성로,127.6975311,35.96491548
6413,수원월드컵경기장간이안내소1,경기도,수원시 팔달구,우만동,,228,월드컵로,127.0367604,37.28504436
6414,수원월드컵경기장간이안내소2,경기도,수원시 팔달구,우만동,,228,월드컵로,127.0372334,37.28401637
6415,수원월드컵경기장간이안내소3,경기도,수원시 팔달구,우만동,,228,월드컵로,127.0358334,37.28534774
6416,국립운문산자연휴양림매표소,경상북도,청도군,운문면,신원리,산29-6,운문로,129.0252481,35.65206187
6417,장안사계곡,부산광역시,기장군,장안읍,장안리,597-4,,129.233176,35.37418738
